STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_ORT;FAHRER1_SPONSORLIZENZ;FAHRER1_SPONSOR;FAHRER1_LIZENZ;FAHRER1_NATION;FAHRER1_PUNKTEWERTUNG;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_ORT;FAHRER2_SPONSORLIZENZ;FAHRER2_SPONSOR;FAHRER2_LIZENZ;FAHRER2_NATION;FAHRER2_PUNKTEWERTUNG;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_ORT;FAHRER3_SPONSORLIZENZ;FAHRER3_SPONSOR;FAHRER3_LIZENZ;FAHRER3_NATION;FAHRER3_PUNKTEWERTUNG;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_ORT;FAHRER4_SPONSORLIZENZ;FAHRER4_SPONSOR;FAHRER4_LIZENZ;FAHRER4_NATION;FAHRER4_PUNKTEWERTUNG;FAHRER5_NAME;FAHRER5_VORNAME;FAHRER5_ORT;FAHRER5_SPONSORLIZENZ;FAHRER5_SPONSOR;FAHRER5_LIZENZ;FAHRER5_NATION;FAHRER5_PUNKTEWERTUNG;FAHRER6_NAME;FAHRER6_VORNAME;FAHRER6_ORT;FAHRER6_SPONSORLIZENZ;FAHRER6_SPONSOR;FAHRER6_LIZENZ;FAHRER6_NATION;FAHRER6_PUNKTEWERTUNG;FAHRER7_NAME;FAHRER7_VORNAME;FAHRER7_ORT;FAHRER7_SPONSORLIZENZ;FAHRER7_SPONSOR;FAHRER7_LIZENZ;FAHRER7_NATION;FAHRER7_PUNKTEWERTUNG;FAHRER8_NAME;FAHRER8_VORNAME;FAHRER8_ORT;FAHRER8_SPONSORLIZENZ;FAHRER8_SPONSOR;FAHRER8_LIZENZ;FAHRER8_NATION;FAHRER8_PUNKTEWERTUNG;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;SEKTOR6_ZEIT;SEKTOR6_BESTE_ZEIT;SEKTOR6_KMH;SEKTOR6_BESTE_SPEED;SEKTOR7_ZEIT;SEKTOR7_BESTE_ZEIT;SEKTOR7_KMH;SEKTOR7_BESTE_SPEED;SEKTOR8_ZEIT;SEKTOR8_BESTE_ZEIT;SEKTOR8_KMH;SEKTOR8_BESTE_SPEED;SEKTOR9_ZEIT;SEKTOR9_BESTE_ZEIT;SEKTOR9_KMH;SEKTOR9_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;TOPSPEED_KMH2;TOPSPEED_BESTE_SPEED2;TOPSPEED_KMH3;TOPSPEED_BESTE_SPEED3;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT;WET;PRO;PROAM;AM;AMG;PRIO;SPEZIAL;STINT;LAPINSTINT;THEORETISCHE_BESTZEIT
117;Moor;1;Moore;Joseph;Vereinigtes Königreich;;"MSC Adenau e.V. im ADAC";GB-ITC-C220857;;;Cox;David;Vereinigtes Königreich;;;GB-ITC-C11323;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;;;BMW 325i;5;10:03:30.631;10:03:30.631;11:46.976;706,976;J;BMW 325i                                                    ;0000BMW 325i                                                    ;;BMW 325i;1:30.425;J;183;;1:34.166;J;145;;3:02.434;N;147;;4:33.182;J;167;;1:06.769;J;;;;;;;;;;;;;;;;;;;;N;;N;;N;11:41.893;99;N;0;;            ;;5;0;0;0;0;0;0;0;4;1;11:41.893
130;Miet;3;Miettinen;Juha;Schweiz;;;FI-33276717;;;Berghult;Dan;Schweden;;;SE-44091;;;Frisse;Oliver;Rüthen;;;DE-ITC-C24832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Keeevin Sports and Racing;;BMW 325i;1;8:45:57.426;08:45:57.426;11:26.715;686,715;N;BMW 325i                                                    ;0000BMW 325i                                                    ;;BMW 325i;1:29.107;J;179;;1:32.395;N;145;;2:48.940;J;145;;4:29.923;N;165;;1:06.350;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;11:15.345;82;N;0;;41661       ;;1;0;0;0;0;0;0;0;1;1;11:15.345
130;Miet;3;Miettinen;Juha;Schweiz;;;FI-33276717;;;Berghult;Dan;Schweden;;;SE-44091;;;Frisse;Oliver;Rüthen;;;DE-ITC-C24832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Keeevin Sports and Racing;;BMW 325i;2;10:08:57.774;10:08:57.774;11:19.974;679,974;J;BMW 325i                                                    ;0000BMW 325i                                                    ;;BMW 325i;1:29.397;N;179;;1:30.218;J;148;;2:53.279;N;144;;4:22.009;J;173;;1:05.071;J;;;;;;;;;;;;;;;;;;;;N;;N;;N;11:15.345;82;N;0;;41661       ;;2;0;0;0;0;0;0;0;1;2;11:15.345
140;Duma;1;Dumarey;Guido;Belgien;;;BE-901338;;;Dumarey;Maxime;Belgien;;;BE-902208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;PROsport Racing;;Aston Martin Vantage GT4;1;8:42:50.785;08:42:50.785;12:42.496;762,496;N;SP8T                                                        ;0000SP8T                                                        ;A(SP8T)                                                     ;SP8T    ;1:34.417;N;183;;1:41.052;N;137;;3:09.118;N;167;;5:00.217;N;166;;1:17.692;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;10:48.330;46;N;0;;49755       ;;1;0;0;0;0;0;0;0;1;1;10:48.330
140;Duma;1;Dumarey;Guido;Belgien;;;BE-901338;;;Dumarey;Maxime;Belgien;;;BE-902208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;PROsport Racing;;Aston Martin Vantage GT4;2;9:01:20.140;09:01:20.140;18:29.355;1109,355;N;SP8T                                                        ;0000SP8T                                                        ;A(SP8T)                                                     ;SP8T    ;8:08.892;N;198;;1:36.153;N;137;;2:59.845;N;168;;4:40.465;N;189;;1:04.000;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;10:48.330;46;N;0;;49755       ;;2;0;0;0;0;0;0;0;1;2;10:48.330
140;Duma;1;Dumarey;Guido;Belgien;;;BE-901338;;;Dumarey;Maxime;Belgien;;;BE-902208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;PROsport Racing;;Aston Martin Vantage GT4;3;9:17:59.193;09:17:59.193;11:17.650;677,650;N;SP8T                                                        ;0000SP8T                                                        ;A(SP8T)                                                     ;SP8T    ;1:27.059;N;214;;1:33.693;N;152;;2:50.846;N;168;;4:26.853;N;193;;59.199;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;10:48.330;46;N;0;;49755       ;;3;0;0;0;0;0;0;0;2;1;10:48.330
140;Duma;2;Dumarey;Guido;Belgien;;;BE-901338;;;Dumarey;Maxime;Belgien;;;BE-902208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;PROsport Racing;;Aston Martin Vantage GT4;4;9:37:47.747;09:37:47.747;11:41.110;701,110;N;SP8T                                                        ;0000SP8T                                                        ;A(SP8T)                                                     ;SP8T    ;1:25.783;N;213;;1:31.175;N;146;;2:45.944;N;180;;4:27.339;N;119;;1:30.869;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;10:48.330;46;N;0;;49755       ;;4;0;0;0;0;0;0;0;3;1;10:48.330
140;Duma;2;Dumarey;Guido;Belgien;;;BE-901338;;;Dumarey;Maxime;Belgien;;;BE-902208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;PROsport Racing;;Aston Martin Vantage GT4;5;9:48:45.848;09:48:45.848;10:58.101;658,101;N;SP8T                                                        ;0000SP8T                                                        ;A(SP8T)                                                     ;SP8T    ;1:26.681;N;210;;1:30.569;J;151;;2:43.115;N;182;;4:18.565;N;192;;59.171;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;10:48.330;46;N;0;;49755       ;;5;0;0;0;0;0;0;0;4;1;10:48.330
140;Duma;2;Dumarey;Guido;Belgien;;;BE-901338;;;Dumarey;Maxime;Belgien;;;BE-902208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;PROsport Racing;;Aston Martin Vantage GT4;6;9:59:34.448;09:59:34.448;10:48.600;648,600;J;SP8T                                                        ;0000SP8T                                                        ;A(SP8T)                                                     ;SP8T    ;1:25.414;J;203;;1:30.839;N;151;;2:40.411;J;182;;4:13.606;J;196;;58.330;J;;;;;;;;;;;;;;;;;;;;N;;N;;N;10:48.330;46;N;0;;49755       ;;6;0;0;0;0;0;0;0;4;2;10:48.330
146;Scha;3;Schall;Janina;Dornstadt;;;DE-ITC-C41200;;;Wohlwend;Fabienne;Liechtenstein;;;LI-ITB-C-1153;;;Stalidzane;Patricija;München;;;DE-ITC-C32644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;GITI TIRE MOTORSPORT BY WS RACING;;BMW M4 GT4;1;8:44:16.827;08:44:16.827;10:54.776;654,776;N;SP8T                                                        ;0000SP8T                                                        ;A(SP8T)                                                     ;SP8T    ;1:26.858;N;202;;1:30.505;N;145;;2:43.248;N;177;;4:16.208;N;195;;57.957;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;10:39.224;41;N;0;;39165       ;;1;0;0;0;0;0;0;0;1;1;10:39.224
146;Scha;3;Schall;Janina;Dornstadt;;;DE-ITC-C41200;;;Wohlwend;Fabienne;Liechtenstein;;;LI-ITB-C-1153;;;Stalidzane;Patricija;München;;;DE-ITC-C32644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;GITI TIRE MOTORSPORT BY WS RACING;;BMW M4 GT4;2;8:54:56.051;08:54:56.051;10:39.224;639,224;J;SP8T                                                        ;0000SP8T                                                        ;A(SP8T)                                                     ;SP8T    ;1:24.860;J;219;;1:27.241;J;148;;2:38.359;J;180;;4:11.506;J;193;;57.258;J;;;;;;;;;;;;;;;;;;;;N;;N;;N;10:39.224;41;N;0;;39165       ;;2;0;0;0;0;0;0;0;1;2;10:39.224
146;Scha;2;Schall;Janina;Dornstadt;;;DE-ITC-C41200;;;Wohlwend;Fabienne;Liechtenstein;;;LI-ITB-C-1153;;;Stalidzane;Patricija;München;;;DE-ITC-C32644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;GITI TIRE MOTORSPORT BY WS RACING;;BMW M4 GT4;3;9:11:54.389;09:11:54.389;11:04.544;664,544;N;SP8T                                                        ;0000SP8T                                                        ;A(SP8T)                                                     ;SP8T    ;1:27.666;N;205;;1:32.038;N;145;;2:45.474;N;175;;4:19.063;N;188;;1:00.303;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;10:39.224;41;N;0;;39165       ;;3;0;0;0;0;0;0;0;1;3;10:39.224
146;Scha;2;Schall;Janina;Dornstadt;;;DE-ITC-C41200;;;Wohlwend;Fabienne;Liechtenstein;;;LI-ITB-C-1153;;;Stalidzane;Patricija;München;;;DE-ITC-C32644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;GITI TIRE MOTORSPORT BY WS RACING;;BMW M4 GT4;4;9:22:53.825;09:22:53.825;10:59.436;659,436;N;SP8T                                                        ;0000SP8T                                                        ;A(SP8T)                                                     ;SP8T    ;1:28.434;N;215;;1:28.648;N;146;;2:42.924;N;183;;4:19.606;N;187;;59.824;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;10:39.224;41;N;0;;39165       ;;4;0;0;0;0;0;0;0;2;1;10:39.224
155;Gres;2;Gresek;Richard;Frankfurt am Main;;;DE-ITC-C27523;;;Gresek;Philipp;Darmstadt;;;DE-ITC-C30840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Plusline Motorsport;;BMW M4 GT4;1;8:45:53.252;08:45:53.252;10:53.762;653,762;N;SP8T                                                        ;0000SP8T                                                        ;;SP8T    ;1:23.067;N;215;;1:29.647;N;150;;2:40.474;N;189;;4:23.286;N;195;;57.288;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;10:24.174;33;N;0;;51398       ;;1;0;0;0;0;0;0;0;1;1;10:24.174
155;Gres;2;Gresek;Richard;Frankfurt am Main;;;DE-ITC-C27523;;;Gresek;Philipp;Darmstadt;;;DE-ITC-C30840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Plusline Motorsport;;BMW M4 GT4;2;9:03:30.626;09:03:30.626;10:34.420;634,420;N;SP8T                                                        ;0000SP8T                                                        ;;SP8T    ;1:20.646;N;226;;1:26.664;N;158;;2:39.152;N;193;;4:12.533;N;201;;55.425;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;10:24.174;33;N;0;;51398       ;;2;0;0;0;0;0;0;0;1;2;10:24.174
155;Gres;2;Gresek;Richard;Frankfurt am Main;;;DE-ITC-C27523;;;Gresek;Philipp;Darmstadt;;;DE-ITC-C30840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Plusline Motorsport;;BMW M4 GT4;3;9:13:58.673;09:13:58.673;10:28.047;628,047;N;SP8T                                                        ;0000SP8T                                                        ;;SP8T    ;1:20.501;J;217;;1:25.813;J;157;;2:35.750;J;193;;4:09.895;N;201;;56.088;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;10:24.174;33;N;0;;51398       ;;3;0;0;0;0;0;0;0;2;1;10:24.174
155;Gres;1;Gresek;Richard;Frankfurt am Main;;;DE-ITC-C27523;;;Gresek;Philipp;Darmstadt;;;DE-ITC-C30840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Plusline Motorsport;;BMW M4 GT4;4;9:37:16.089;09:37:16.089;12:27.639;747,639;N;SP8T                                                        ;0000SP8T                                                        ;;SP8T    ;1:26.974;N;208;;1:31.804;N;141;;2:52.293;N;177;;4:42.030;N;115;;1:54.538;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;10:24.174;33;N;0;;51398       ;;4;0;0;0;0;0;0;0;2;2;10:24.174
155;Gres;2;Gresek;Richard;Frankfurt am Main;;;DE-ITC-C27523;;;Gresek;Philipp;Darmstadt;;;DE-ITC-C30840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Plusline Motorsport;;BMW M4 GT4;5;9:53:30.395;09:53:30.395;10:25.089;625,089;J;SP8T                                                        ;0000SP8T                                                        ;;SP8T    ;1:20.766;N;231;;1:26.309;N;157;;2:35.904;N;195;;4:07.021;J;202;;55.089;J;;;;;;;;;;;;;;;;;;;;N;;N;;N;10:24.174;33;N;0;;51398       ;;5;0;0;0;0;0;0;0;3;1;10:24.174
160;Naka;1;Nakayama;Yuichi;Japan;;;JP-700003550110;;;Koyama;Miki;Japan;;;JP-451506391010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Toyo Tires with Ring Racing;;Toyota Supra GT4;1;8:44:46.599;08:44:46.599;12:09.612;729,612;N;SP8T                                                        ;0000SP8T                                                        ;;SP8T    ;1:29.239;N;210;;1:39.756;N;135;;3:09.016;N;147;;4:50.067;N;185;;1:01.534;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;11:05.494;69;N;0;;41974       ;;1;0;0;0;0;0;0;0;1;1;11:05.494
160;Naka;1;Nakayama;Yuichi;Japan;;;JP-700003550110;;;Koyama;Miki;Japan;;;JP-451506391010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Toyo Tires with Ring Racing;;Toyota Supra GT4;2;9:02:40.302;09:02:40.302;11:28.567;688,567;N;SP8T                                                        ;0000SP8T                                                        ;;SP8T    ;1:25.387;N;220;;1:31.392;N;148;;2:53.881;N;178;;4:36.806;N;189;;1:01.101;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;11:05.494;69;N;0;;41974       ;;2;0;0;0;0;0;0;0;1;2;11:05.494
160;Naka;1;Nakayama;Yuichi;Japan;;;JP-700003550110;;;Koyama;Miki;Japan;;;JP-451506391010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Toyo Tires with Ring Racing;;Toyota Supra GT4;3;9:28:11.291;09:28:11.291;11:06.551;666,551;J;SP8T                                                        ;0000SP8T                                                        ;;SP8T    ;1:23.715;J;221;;1:30.429;J;154;;2:45.428;J;182;;4:25.282;J;191;;1:01.697;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;11:05.494;69;N;0;;41974       ;;3;0;0;0;0;0;0;0;2;1;11:05.494
160;Naka;2;Nakayama;Yuichi;Japan;;;JP-700003550110;;;Koyama;Miki;Japan;;;JP-451506391010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Toyo Tires with Ring Racing;;Toyota Supra GT4;4;9:48:42.016;09:48:42.016;12:04.161;724,161;N;SP8T                                                        ;0000SP8T                                                        ;;SP8T    ;1:30.585;N;195;;1:36.960;N;136;;3:03.097;N;157;;4:50.885;N;183;;1:02.634;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;11:05.494;69;N;0;;41974       ;;4;0;0;0;0;0;0;0;3;1;11:05.494
160;Naka;2;Nakayama;Yuichi;Japan;;;JP-700003550110;;;Koyama;Miki;Japan;;;JP-451506391010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;Toyo Tires with Ring Racing;;Toyota Supra GT4;5;10:00:31.333;10:00:31.333;11:49.317;709,317;N;SP8T                                                        ;0000SP8T                                                        ;;SP8T    ;1:30.335;N;194;;1:38.154;N;123;;2:59.139;N;162;;4:41.049;N;189;;1:00.640;J;;;;;;;;;;;;;;;;;;;;N;;N;;N;11:05.494;69;N;0;;41974       ;;5;0;0;0;0;0;0;0;4;1;11:05.494
163;Holt;1;Holt;Judson;Meuspath;;;US-D4814-S;;;Stripling;Denny;Meuspath;;AM;US-ITC-C D4808-S;;;Vasilescu;Alexandru;Rumänien;;;RO-A0C1152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;AV Racing by BLACK FALCON;;BMW M4 GT4 Evo;1;8:47:27.982;08:47:27.982;11:36.719;696,719;N;SP10                                                        ;0000SP10                                                        ;A(SP10)                                                     ;SP10    ;1:27.586;N;196;;1:35.186;N;130;;2:53.035;N;173;;4:39.395;N;186;;1:01.517;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;10:58.022;77;N;0;;A0C3052     ;;1;0;0;0;1;0;0;0;1;1;10:58.022
163;Holt;1;Holt;Judson;Meuspath;;;US-D4814-S;;;Stripling;Denny;Meuspath;;AM;US-ITC-C D4808-S;;;Vasilescu;Alexandru;Rumänien;;;RO-A0C1152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;AV Racing by BLACK FALCON;;BMW M4 GT4 Evo;2;8:58:57.152;08:58:57.152;11:29.170;689,170;N;SP10                                                        ;0000SP10                                                        ;A(SP10)                                                     ;SP10    ;1:26.008;N;203;;1:33.746;N;136;;2:52.993;N;176;;4:35.358;N;187;;1:01.065;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;10:58.022;77;N;0;;A0C3052     ;;2;0;0;0;1;0;0;0;1;2;10:58.022
163;Holt;2;Holt;Judson;Meuspath;;;US-D4814-S;;;Stripling;Denny;Meuspath;;AM;US-ITC-C D4808-S;;;Vasilescu;Alexandru;Rumänien;;;RO-A0C1152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;AV Racing by BLACK FALCON;;BMW M4 GT4 Evo;3;9:15:54.277;09:15:54.277;16:57.125;1017,125;N;SP10                                                        ;0000SP10                                                        ;A(SP10)                                                     ;SP10    ;6:55.253;N;199;;1:35.906;N;136;;2:51.849;N;179;;4:33.260;N;187;;1:00.857;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;10:58.022;77;N;0;;A0C3052     ;;3;0;0;0;1;0;0;0;1;3;10:58.022
163;Holt;2;Holt;Judson;Meuspath;;;US-D4814-S;;;Stripling;Denny;Meuspath;;AM;US-ITC-C D4808-S;;;Vasilescu;Alexandru;Rumänien;;;RO-A0C1152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;AV Racing by BLACK FALCON;;BMW M4 GT4 Evo;4;9:27:07.598;09:27:07.598;11:13.321;673,321;J;SP10                                                        ;0000SP10                                                        ;A(SP10)                                                     ;SP10    ;1:25.597;J;209;;1:31.197;N;148;;2:46.960;N;181;;4:29.100;N;187;;1:00.467;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;10:58.022;77;N;0;;A0C3052     ;;4;0;0;0;1;0;0;0;2;1;10:58.022
163;Holt;2;Holt;Judson;Meuspath;;;US-D4814-S;;;Stripling;Denny;Meuspath;;AM;US-ITC-C D4808-S;;;Vasilescu;Alexandru;Rumänien;;;RO-A0C1152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;AV Racing by BLACK FALCON;;BMW M4 GT4 Evo;5;9:38:23.178;09:38:23.178;11:15.580;675,580;N;SP10                                                        ;0000SP10                                                        ;A(SP10)                                                     ;SP10    ;1:27.340;N;207;;1:29.993;N;145;;2:44.117;J;181;;4:23.947;N;92;;1:10.183;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;10:58.022;77;N;0;;A0C3052     ;;5;0;0;0;1;0;0;0;2;2;10:58.022
163;Holt;3;Holt;Judson;Meuspath;;;US-D4814-S;;;Stripling;Denny;Meuspath;;AM;US-ITC-C D4808-S;;;Vasilescu;Alexandru;Rumänien;;;RO-A0C1152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;AV Racing by BLACK FALCON;;BMW M4 GT4 Evo;6;9:55:37.356;09:55:37.356;17:14.178;1034,178;N;SP10                                                        ;0000SP10                                                        ;A(SP10)                                                     ;SP10    ;7:18.222;N;196;;1:31.784;N;150;;2:50.047;N;180;;4:32.180;N;187;;1:01.945;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;10:58.022;77;N;0;;A0C3052     ;;6;0;0;0;1;0;0;0;2;3;10:58.022
163;Holt;3;Holt;Judson;Meuspath;;;US-D4814-S;;;Stripling;Denny;Meuspath;;AM;US-ITC-C D4808-S;;;Vasilescu;Alexandru;Rumänien;;;RO-A0C1152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;AV Racing by BLACK FALCON;;BMW M4 GT4 Evo;7;10:06:51.639;10:06:51.639;11:14.283;674,283;N;SP10                                                        ;0000SP10                                                        ;A(SP10)                                                     ;SP10    ;1:29.208;N;203;;1:28.272;J;150;;2:56.767;N;179;;4:21.614;J;189;;58.422;J;;;;;;;;;;;;;;;;;;;;N;;N;;N;10:58.022;77;N;0;;A0C3052     ;;7;0;0;0;1;0;0;0;3;1;10:58.022
164;Brod;3;Brodmerkel;Stephan;Waldesch;;"MSC Adenau e.V. im ADAC";DE-ITC-C14548;;;Vöhringer;Jürgen;Trochtelfingen;;AM;DE-ITC-C11055;;;Wiedmann;Niclas;Baienfurt;;;DE-ITC-C44477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;W&S Motorsport;;Porsche 718 Cayman GT4 CS RS;1;8:43:38.212;08:43:38.212;10:19.768;619,768;N;SP10                                                        ;0000SP10                                                        ;;SP10    ;1:23.049;N;212;;1:26.351;N;161;;2:35.227;N;186;;3:59.773;N;200;;55.368;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;10:05.941;23;N;0;;38911       ;;1;0;0;0;1;0;0;0;1;1;10:05.941
164;Brod;3;Brodmerkel;Stephan;Waldesch;;"MSC Adenau e.V. im ADAC";DE-ITC-C14548;;;Vöhringer;Jürgen;Trochtelfingen;;AM;DE-ITC-C11055;;;Wiedmann;Niclas;Baienfurt;;;DE-ITC-C44477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;W&S Motorsport;;Porsche 718 Cayman GT4 CS RS;2;8:53:53.838;08:53:53.838;10:15.626;615,626;J;SP10                                                        ;0000SP10                                                        ;;SP10    ;1:21.447;N;222;;1:25.210;N;164;;2:30.714;J;186;;4:01.393;N;199;;56.862;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;10:05.941;23;N;0;;38911       ;;2;0;0;0;1;0;0;0;1;2;10:05.941
164;Brod;2;Brodmerkel;Stephan;Waldesch;;"MSC Adenau e.V. im ADAC";DE-ITC-C14548;;;Vöhringer;Jürgen;Trochtelfingen;;AM;DE-ITC-C11055;;;Wiedmann;Niclas;Baienfurt;;;DE-ITC-C44477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;W&S Motorsport;;Porsche 718 Cayman GT4 CS RS;3;9:13:07.805;09:13:07.805;11:21.974;681,974;N;SP10                                                        ;0000SP10                                                        ;;SP10    ;1:27.933;N;196;;1:34.301;N;132;;2:51.351;N;172;;4:28.706;N;190;;59.683;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;10:05.941;23;N;0;;38911       ;;3;0;0;0;1;0;0;0;1;3;10:05.941
164;Brod;2;Brodmerkel;Stephan;Waldesch;;"MSC Adenau e.V. im ADAC";DE-ITC-C14548;;;Vöhringer;Jürgen;Trochtelfingen;;AM;DE-ITC-C11055;;;Wiedmann;Niclas;Baienfurt;;;DE-ITC-C44477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;    ;W&S Motorsport;;Porsche 718 Cayman GT4 CS RS;4;9:24:12.327;09:24:12.327;11:04.522;664,522;N;SP10                                                        ;0000SP10                                                        ;;SP10    ;1:23.561;N;208;;1:30.148;N;144;;2:49.302;N;180;;4:22.001;N;188;;59.510;N;;;;;;;;;;;;;;;;;;;;N;;N;;N;10:05.941;23;N;0;;38911       ;;4;0;0;0;1;0;0;0;2;1;10:05.941
